productId,brandName,productName,price,discountRate,currentlyViewing,currentlyBuying,ranking,trending,totalSales,colors,date,category
2391746,무신사 스탠다드,스트레이트 데님 팬츠 [블랙],25990,48,98,32,130,0,23000,블랙,2024120220,pants
2792605,무신사 스탠다드 우먼,우먼즈 헤비웨이트 속기모 하이 웨이스트 와이드 히든 밴딩 슬랙스 [블랙],37390,25,50,0,131,0,5500,블랙,2024120220,pants
2103617,유니폼브릿지,selvedge denim pants indigo,76300,30,51,0,132,0,3600,,2024120220,pants
1212776,무신사 스탠다드,라운지 스웨트 팬츠 [블랙],25490,20,17,0,133,0,120000,블랙,2024120220,pants
4316816,비긴202,Hand Painting Track Pants,90300,30,111,0,134,0,1100,,2024120220,pants
3711009,라이크더모스트,트레이닝 핀턱 배색 와이드 팬츠 블랙,28305,55,136,0,135,0,30000,블랙,2024120220,pants
3439084,토피,[기모 선택] 더블 사이드 라인 트랙 버티컬 팬츠 (BROWN),31900,50,90,0,136,0,6400,brown,2024120220,pants
4613450,아이돈워너셀,Soft Suede Twill Balloon Pants,71000,40,134,33,137,0,1200,,2024120220,pants
3528681,낫포너드,Parachute Nylon Cargo Pants - Khaki,35200,44,156,0,138,0,6500,,2024120220,pants
3578661,아디다스,BB 트랙 팬츠 - 쉐도우그린 / IN1005,81990,25,25,0,139,0,2200,그린,2024120220,pants
1176329,무신사 스탠다드,와이드 코듀로이 팬츠 [크림],38290,20,71,0,140,0,18000,,2024120220,pants
2307747,무신사 스탠다드,원 턱 와이드 라운지 스웨트 팬츠 [블랙],34690,15,28,0,141,0,20000,블랙,2024120220,pants
4300665,데케트,Balloon Wide Jeans DCPT055YLBlackB,37100,40,196,0,142,0,1500,black,2024120220,pants
2820939,무신사 스탠다드 우먼,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],37290,15,48,0,143,0,13000,블랙,2024120220,pants
2124222,무신사 스탠다드,헤비웨이트 속기모 테이퍼드 히든 밴딩 10부 슬랙스 [다크 그레이],35090,20,71,0,144,0,5800,그레이,2024120220,pants
2773124,무신사 스탠다드 우먼,우먼즈 벨루어 코듀로이 라운지 팬츠 [블랙],35090,20,87,0,145,0,3800,블랙,2024120220,pants
4298720,엑스톤즈,XP234 리온 와이드 코튼 팬츠 (BLACK),62300,30,47,0,146,0,1400,black,2024120220,pants
2724662,무신사 스탠다드 우먼,우먼즈 폴라 플리스 베리어블 라운지 스웨트 팬츠 [아이보리],27890,20,119,0,147,0,4300,,2024120220,pants
4483981,나이키,스포츠웨어 스우시 오픈 헴 플리스 팬츠 M - 블랙:화이트 / FN3343-010,135000,0,34,0,148,0,0,블랙 | 화이트,2024120220,pants
3903335,노이즈,필치 데님 팬츠 - 데저트 블랙,42000,49,132,0,149,0,1600,블랙,2024120220,pants
2762710,무신사 스탠다드 우먼,우먼즈 기모 릴렉스드 라운지 스웨트 팬츠 [미디엄 그레이],22690,40,104,0,150,0,5500,그레이,2024120220,pants
241111,유니폼브릿지,cotton fatigue pants regular fit beige,41400,40,91,0,151,0,47000,,2024120220,pants
2708879,굿라이프웍스,(기모옵션추가) 투턱 와이드 슬랙스 그레이,23600,53,177,0,152,0,14000,그레이,2024120220,pants
2184087,낫포너드,Banding One Tuck Wide Denim Pants - Deep Blue,38000,57,34,0,153,0,41000,blue,2024120220,pants
4471064,브렌슨,(Renew Ver.) 투턱 와이드 스웨트 팬츠 ( 4Color ) ( 기모선택 ),23900,42,276,77,154,0,3700,,2024120220,pants
2724854,파르티멘토 우먼,와이드 스웻팬츠_브라운,28630,30,48,0,155,0,3600,브라운,2024120220,pants
3642581,트릴리온,파라슈트 카고 리벳 데님 팬츠 (BLACK),25800,54,105,0,156,0,20000,black,2024120220,pants
4326417,무신사 스탠다드,시티 레저 폴라 플리스 벨티드 팬츠 [블랙],54290,15,70,0,157,0,0,블랙,2024120220,pants
3452177,토피,코듀로이 와이드 밴딩 팬츠 (BROWN),32450,45,28,0,158,0,3000,brown,2024120220,pants
3404707,무신사 스탠다드,시티 레저 와이드 벨티드 카고 팬츠 [블랙],53490,20,56,0,159,0,8400,블랙,2024120220,pants
4111303,트릴리온,라운드 포켓 벌룬핏 워싱 데님 팬츠 (YELLOW BLACK),25900,48,125,0,160,0,5600,black,2024120220,pants
2816456,밀로 아카이브,리플렉트 커브드 팬츠 [워시드 블랙],51900,41,142,0,161,0,6100,블랙,2024120220,pants
3095384,가까이 유니언즈,원턱 와이드 스웨트 카고팬츠 카키,34600,32,50,0,162,0,41000,,2024120220,pants
3201316,어반스터프,듀러블 롱 벌룬 팬츠 (크림),50200,32,20,0,163,0,3300,,2024120220,pants
4266754,필루미네이트,핀 턱 테이핑 트레이닝 팬츠-블랙,29900,48,132,0,164,0,2200,블랙,2024120220,pants
1555407,브랜디드,1968 HIMALAYA JEANS [WIDE STRAIGHT],63600,35,19,0,165,0,39000,,2024120220,pants
4543780,오로,[기모Ver] 클래식 코듀로이 팬츠_6Color,41900,51,112,0,166,0,0,,2024120220,pants
3576613,위캔더스,DWARF DENIM PANTS (DENIM),83400,40,30,0,167,0,3500,,2024120220,pants
3095387,가까이 유니언즈,원턱 와이드 스웨트 카고팬츠 블랙,28900,43,38,0,168,0,29000,블랙,2024120220,pants
4316658,이알티알,Essential Relaxed Denim Pants (Black),79200,20,51,0,169,0,0,black,2024120220,pants
4352405,무신사 스탠다드,플레어 히든 밴딩 슬랙스 [블랙],37290,15,44,0,170,0,0,블랙,2024120220,pants
2773125,무신사 스탠다드 우먼,우먼즈 벨루어 코듀로이 라운지 팬츠 [크림 베이지],35090,20,115,0,171,0,2800,,2024120220,pants
1573215,모드나인,Turn me On - MOD7w,88800,40,53,0,172,0,28000,,2024120220,pants
1672471,후러브스아트,(기모) 유니섹스 세미 와이드 밴딩 슬랙스 겨울 2PACK,55900,51,24,0,173,0,120000,,2024120220,pants
2568780,무신사 스탠다드 우먼,우먼즈 부츠 컷 코듀로이 팬츠 [블랙],45900,0,91,0,174,0,2800,블랙,2024120220,pants
4343527,가까이 유니언즈,원턱 투 라인 와이드 스웨트팬츠 블랙,34900,30,30,0,175,0,3500,블랙,2024120220,pants
3411546,무신사 스탠다드 우먼,우먼즈 스트레이트 코듀로이 팬츠 [크림],36690,20,24,0,176,0,1700,,2024120220,pants
4300655,데케트,Balloon Wide Jeans DCPT055Black,37200,40,45,0,177,0,1100,black,2024120220,pants
