productId,date,views,likes,rating,ratingCount
3206723,2024120220,30000,22974,4.9,3201
1769063,2024120220,40000,16628,4.9,4828
1575838,2024120220,16000,15703,4.9,5506
2208662,2024120220,30000,12574,4.8,3428
4053834,2024120220,20000,17190,4.8,212
1317598,2024120220,16000,18033,4.9,9142
4300670,2024120220,30000,5832,4.8,188
3467143,2024120220,80000,64727,4.8,6665
2568748,2024120220,20000,12855,4.9,5999
4336570,2024120220,110000,8434,4.8,71
3613296,2024120220,30000,11652,4.9,1215
4032573,2024120220,20000,941,4.9,21
2551390,2024120220,40000,23502,4.8,3237
4417677,2024120220,40000,2411,4.8,44
4506373,2024120220,30000,1912,4.9,71
4095000,2024120220,70000,13752,4.8,11640
4536559,2024120220,70000,3169,4.9,122
1403480,2024120220,40000,29239,4.9,9309
2863352,2024120220,30000,23090,4.8,3230
4323231,2024120220,20000,3238,4.9,222
2060743,2024120220,20000,37606,4.8,6606
1115290,2024120220,20000,17925,4.8,7399
4496173,2024120220,13000,836,4.9,38
2208663,2024120220,40000,16893,4.9,3989
3650953,2024120220,30000,3071,4.8,298
4308185,2024120220,50000,3108,4.9,165
3568898,2024120220,20000,30337,4.8,1064
3837384,2024120220,18000,4650,4.9,530
3859521,2024120220,20000,7363,4.9,783
1717388,2024120220,14000,9838,4.8,4510
4457420,2024120220,20000,4924,4.8,82
1176314,2024120220,40000,7250,4.8,4350
2578997,2024120220,20000,30753,4.8,5999
3139329,2024120220,20000,10475,4.8,1897
3666529,2024120220,40000,6575,4.8,190
2818150,2024120220,40000,48322,4.8,2991
3530828,2024120220,19000,4244,4.8,333
999449,2024120220,80000,50379,4.7,27339
3510971,2024120220,10000,1353,4.9,321
3223808,2024120220,40000,31429,4.7,4477
2028328,2024120220,20000,12966,4.8,5473
1870255,2024120220,14000,8498,4.9,2584
3939830,2024120220,80000,22858,4.8,499
3941663,2024120220,20000,2056,4.7,95
2060760,2024120220,20000,30540,4.8,5499
1176331,2024120220,30000,7425,4.8,2159
3902776,2024120220,40000,8027,4.8,306
3839241,2024120220,20000,1692,4.9,102
2028335,2024120220,20000,8069,4.8,1551
3503598,2024120220,70000,34180,4.8,4665
4326387,2024120220,19000,1559,4.8,186
3797061,2024120220,50000,14048,4.8,1313
1666443,2024120220,18000,19147,4.9,8146
3124492,2024120220,30000,25791,4.8,3394
1322219,2024120220,20000,20936,4.8,11763
3844553,2024120220,20000,5672,4.9,401
3753775,2024120220,50000,2313,4.8,143
4288947,2024120220,40000,8318,4.8,422
1804765,2024120220,17000,8887,4.9,4272
3171863,2024120220,20000,56146,4.8,4508
3758256,2024120220,30000,3857,4.8,556
4250214,2024120220,40000,8567,4.8,256
1804766,2024120220,11000,6173,4.8,3361
3411549,2024120220,20000,3007,4.9,338
3751709,2024120220,90000,26062,4.7,2287
4274082,2024120220,40000,1730,4.6,91
2466505,2024120220,13000,6933,4.9,3855
4058003,2024120220,20000,4949,4.7,426
2706287,2024120220,20000,66071,4.8,13192
4308186,2024120220,50000,2458,4.7,134
1370101,2024120220,19000,113396,4.8,35404
1168907,2024120220,9800,18202,4.8,12381
1670233,2024120220,18000,1668,4.9,1082
3469210,2024120220,30000,54334,4.8,7200
3920107,2024120220,50000,9322,4.7,404
2124226,2024120220,19000,3352,4.9,1622
4152295,2024120220,50000,13694,4.8,9647
1324127,2024120220,20000,53623,4.8,17500
3851957,2024120220,30000,9024,4.7,397
3666524,2024120220,40000,10014,4.8,416
4067377,2024120220,30000,3281,4.8,32
3296330,2024120220,13000,4310,4.9,1359
1629082,2024120220,19000,5073,4.8,4233
1581261,2024120220,30000,7517,4.8,681
2341127,2024120220,20000,2419,4.9,497
1477278,2024120220,14000,9477,4.8,2214
2562527,2024120220,20000,68354,4.8,10152
3613064,2024120220,13000,1490,4.9,210
2711163,2024120220,20000,43437,4.8,5170
2222275,2024120220,60000,8124,4.9,2633
2789091,2024120220,14000,24696,4.9,3981
2820940,2024120220,20000,24050,4.9,3563
732699,2024120220,11000,3819,4.9,1881
3975921,2024120220,19000,1774,4.9,60
4381624,2024120220,40000,6401,4.8,91
2795635,2024120220,15000,3777,4.9,815
2164657,2024120220,18000,6177,4.9,563
4316839,2024120220,13000,1804,5.0,83
2341126,2024120220,9800,1480,4.9,564
2909027,2024120220,20000,12825,4.8,1560
4059183,2024120220,30000,1942,4.7,358
3075469,2024120220,15000,11790,4.8,2907
3902775,2024120220,30000,11674,4.8,324
3732172,2024120220,30000,5367,4.8,178
1568057,2024120220,17000,95043,4.8,28638
4332686,2024120220,40000,11161,4.8,175
3722416,2024120220,20000,8696,4.9,4204
2391745,2024120220,30000,10280,4.8,2666
2730222,2024120220,20000,3027,4.8,571
2761101,2024120220,30000,3508,4.7,458
3817098,2024120220,20000,4802,4.9,296
