productId,date,brandName,productName,colors,ranking,price,discountRate,totalSales,category,views,likes,rating,ratingCount,conversionRate,originalPrice,season
4584154,2024-12-02T20:00:00.000Z,노드유,소프트 헨리넥 라운드 긴팔 니트 [베이지],,46,24900,51,2900,clothes_top,70000,3900,4.9,97,0.041428571428571426,50816.32653061225,winter
2109937,2024-12-04T20:00:00.000Z,엠오오,피치스킨 벌룬오버 후드 - 블랙,블랙,46,33300,51,23000,clothes_top,50000,29788,4.8,2834,0.46,67959.1836734694,winter
2109937,2024-12-03T20:00:00.000Z,엠오오,피치스킨 벌룬오버 후드 - 블랙,블랙,46,33300,51,23000,clothes_top,50000,29710,4.8,2820,0.46,67959.1836734694,winter
1615829,2024-12-02T20:00:00.000Z,제멋,로그 오버핏 기모 후드 그레이 YHHD2302,그레이,47,37800,24,100000,clothes_top,50000,82899,4.9,22168,2.0,49736.84210526316,winter
2194649,2024-12-04T20:00:00.000Z,굿라이프웍스,카라 케이블 니트 집업 블랙,블랙,47,39800,47,42000,clothes_top,70000,75133,4.8,7479,0.6,75094.3396226415,winter
1615829,2024-12-03T20:00:00.000Z,제멋,로그 오버핏 기모 후드 그레이 YHHD2302,그레이,47,37800,24,100000,clothes_top,60000,82937,4.9,22175,1.6666666666666667,49736.84210526316,winter
2757451,2024-12-04T20:00:00.000Z,니티드,[니티드X깡스타일리스트] 코튼 미니멀 라운드 니트 (2color),,48,39800,60,33000,clothes_top,70000,32674,4.9,9541,0.4714285714285714,99500.0,winter
3417709,2024-12-03T20:00:00.000Z,무신사 스탠다드 우먼,우먼즈 슬림 크루 넥 긴소매 티셔츠 [화이트],화이트,48,16790,11,17000,clothes_top,,,,,,18865.16853932584,winter
2692476,2024-12-02T20:00:00.000Z,캘빈클라인 진,남녀공용 릴렉스핏 모노그램 로고 후디 J327360 BEH,,48,59900,50,5800,clothes_top,40000,13791,4.8,1041,0.145,119800.0,winter
2058188,2024-12-03T20:00:00.000Z,브라운브레스,TAG OG HOODIE - BLACK,black,49,80100,10,52000,clothes_top,60000,74619,4.9,9875,0.8666666666666667,89000.0,winter
2194649,2024-12-02T20:00:00.000Z,굿라이프웍스,카라 케이블 니트 집업 블랙,블랙,49,39800,47,42000,clothes_top,60000,75016,4.8,7460,0.7,75094.3396226415,winter
2970542,2024-12-04T20:00:00.000Z,슬로우애시드,피치스킨 러스티 로고 스웨트셔츠 [웜그레이],그레이,49,35900,55,19000,clothes_top,90000,52126,4.8,3192,0.2111111111111111,79777.77777777778,winter
4388024,2024-12-02T20:00:00.000Z,더니트컴퍼니,[패션플래닛X더니트컴퍼니] 워셔블 코튼 크루넥 니트 12color,,50,39900,30,19000,clothes_top,130000,12865,4.9,2788,0.14615384615384616,57000.0,winter
4481198,2024-12-04T20:00:00.000Z,몽돌,[SET] 세미 크롭 니트 - 라운드/터틀넥,,50,39900,66,2300,clothes_top,60000,3369,4.6,475,0.03833333333333333,117352.9411764706,winter
2757451,2024-12-03T20:00:00.000Z,니티드,[니티드X깡스타일리스트] 코튼 미니멀 라운드 니트 (2color),,50,39800,60,32000,clothes_top,70000,32587,4.9,9532,0.45714285714285713,99500.0,winter
3223007,2024-12-02T20:00:00.000Z,브렌슨,( 2PACK ) 퓨어코튼 레이어드 체인 반팔티,,51,18900,62,29000,clothes_top,70000,14428,4.8,2913,0.4142857142857143,49736.84210526316,winter
2970542,2024-12-03T20:00:00.000Z,슬로우애시드,피치스킨 러스티 로고 스웨트셔츠 [웜그레이],그레이,51,35900,55,19000,clothes_top,90000,51974,4.8,3176,0.2111111111111111,79777.77777777778,winter
4265248,2024-12-04T20:00:00.000Z,어나더 아카이브,그래피티 로고 후드티_네이비,네이비,51,27900,44,5400,clothes_top,140000,16198,4.8,373,0.03857142857142857,49821.428571428565,winter
854337,2024-12-03T20:00:00.000Z,무신사 스탠다드,릴렉스 핏 옥스포드 셔츠 [화이트],화이트,52,27090,20,88000,clothes_top,30000,30280,4.8,25393,2.933333333333333,33862.5,winter
854337,2024-12-02T20:00:00.000Z,무신사 스탠다드,릴렉스 핏 옥스포드 셔츠 [화이트],화이트,52,27090,20,88000,clothes_top,30000,30261,4.8,25371,2.933333333333333,33862.5,winter
1615829,2024-12-04T20:00:00.000Z,제멋,로그 오버핏 기모 후드 그레이 YHHD2302,그레이,52,37800,24,100000,clothes_top,60000,82969,4.9,22183,1.6666666666666667,49736.84210526316,winter
4388024,2024-12-03T20:00:00.000Z,더니트컴퍼니,[패션플래닛X더니트컴퍼니] 워셔블 코튼 크루넥 니트 12color,,53,39900,30,20000,clothes_top,140000,12992,4.9,2837,0.14285714285714285,57000.0,winter
2970541,2024-12-04T20:00:00.000Z,슬로우애시드,피치스킨 러스티 로고 스웨트셔츠 [블랙],블랙,53,39000,51,21000,clothes_top,60000,47499,4.9,3860,0.35,79591.83673469388,winter
4394773,2024-12-02T20:00:00.000Z,브라운브레스,TAG HOODIE - ASH,,53,80100,10,3500,clothes_top,60000,15159,4.8,252,0.058333333333333334,89000.0,winter
4265248,2024-12-03T20:00:00.000Z,어나더 아카이브,그래피티 로고 후드티_네이비,네이비,54,27900,44,5100,clothes_top,140000,15903,4.8,360,0.03642857142857143,49821.428571428565,winter
2043056,2024-12-04T20:00:00.000Z,코드그라피,[SET] [후드티 OR 맨투맨 선택] CGP 아치 로고 셋업_네이비,네이비,54,50425,57,38000,clothes_top,60000,52662,4.8,8212,0.6333333333333333,117267.4418604651,winter
3417709,2024-12-02T20:00:00.000Z,무신사 스탠다드 우먼,우먼즈 슬림 크루 넥 긴소매 티셔츠 [화이트],화이트,54,16790,11,17000,clothes_top,80000,24670,4.8,2943,0.2125,18865.16853932584,winter
3223007,2024-12-03T20:00:00.000Z,브렌슨,( 2PACK ) 퓨어코튼 레이어드 체인 반팔티,,55,18900,62,29000,clothes_top,70000,14479,4.8,2941,0.4142857142857143,49736.84210526316,winter
4514674,2024-12-04T20:00:00.000Z,트릴리온,워셔블 노르딕 자카드 카라넥 2WAY 집업 니트 [베이지],,55,29900,45,2400,clothes_top,140000,6112,4.9,24,0.017142857142857144,54363.63636363636,winter
2109937,2024-12-02T20:00:00.000Z,엠오오,피치스킨 벌룬오버 후드 - 블랙,블랙,55,33300,51,22000,clothes_top,50000,29591,4.8,2809,0.44,67959.1836734694,winter
3223007,2024-12-04T20:00:00.000Z,브렌슨,( 2PACK ) 퓨어코튼 레이어드 체인 반팔티,,56,18900,62,30000,clothes_top,70000,14553,4.8,2964,0.42857142857142855,49736.84210526316,winter
2043056,2024-12-03T20:00:00.000Z,코드그라피,[SET] [후드티 OR 맨투맨 선택] CGP 아치 로고 셋업_네이비,네이비,56,50425,57,38000,clothes_top,60000,52634,4.8,8202,0.6333333333333333,117267.4418604651,winter
4265248,2024-12-02T20:00:00.000Z,어나더 아카이브,그래피티 로고 후드티_네이비,네이비,56,28800,42,4900,clothes_top,130000,15682,4.8,352,0.03769230769230769,49655.172413793094,winter
2970541,2024-12-03T20:00:00.000Z,슬로우애시드,피치스킨 러스티 로고 스웨트셔츠 [블랙],블랙,57,39000,51,21000,clothes_top,60000,47416,4.9,3847,0.35,79591.83673469388,winter
4388024,2024-12-04T20:00:00.000Z,더니트컴퍼니,[패션플래닛X더니트컴퍼니] 워셔블 코튼 크루넥 니트 12color,,57,39900,30,20000,clothes_top,140000,13174,4.9,2899,0.14285714285714285,57000.0,winter
2043056,2024-12-02T20:00:00.000Z,코드그라피,[SET] [후드티 OR 맨투맨 선택] CGP 아치 로고 셋업_네이비,네이비,57,50425,57,38000,clothes_top,50000,52602,4.8,8194,0.76,117267.4418604651,winter
2058188,2024-12-04T20:00:00.000Z,브라운브레스,TAG OG HOODIE - BLACK,black,58,80100,10,52000,clothes_top,60000,74624,4.9,9883,0.8666666666666667,89000.0,winter
4481198,2024-12-03T20:00:00.000Z,몽돌,[SET] 세미 크롭 니트 - 라운드/터틀넥,,58,39900,66,2000,clothes_top,50000,2999,4.6,455,0.04,117352.9411764706,winter
2757451,2024-12-02T20:00:00.000Z,니티드,[니티드X깡스타일리스트] 코튼 미니멀 라운드 니트 (2color),,58,39800,60,32000,clothes_top,70000,32517,4.9,9516,0.45714285714285713,99500.0,winter
854337,2024-12-04T20:00:00.000Z,무신사 스탠다드,릴렉스 핏 옥스포드 셔츠 [화이트],화이트,59,27090,20,88000,clothes_top,30000,30314,4.8,25429,2.933333333333333,33862.5,winter
2970542,2024-12-02T20:00:00.000Z,슬로우애시드,피치스킨 러스티 로고 스웨트셔츠 [웜그레이],그레이,59,35900,55,19000,clothes_top,80000,51804,4.8,3166,0.2375,79777.77777777778,winter
2692476,2024-12-03T20:00:00.000Z,캘빈클라인 진,남녀공용 릴렉스핏 모노그램 로고 후디 J327360 BEH,,59,59900,50,5900,clothes_top,40000,13860,4.8,1042,0.1475,119800.0,winter
4467040,2024-12-02T20:00:00.000Z,아미,레드 하트 로고 후드 - 블랙 / BFUSW235730001,블랙,60,256990,54,0,clothes_top,30000,2081,4.9,31,0.0,558673.9130434783,winter
3539902,2024-12-04T20:00:00.000Z,디미트리블랙,에센셜 헤어리 라운드 니트_핑크,,60,22900,58,7400,clothes_top,120000,19689,4.8,1412,0.06166666666666667,54523.80952380952,winter
4394773,2024-12-03T20:00:00.000Z,브라운브레스,TAG HOODIE - ASH,,60,80100,10,3600,clothes_top,60000,15204,4.8,259,0.06,89000.0,winter
4299296,2024-12-02T20:00:00.000Z,언탭트 스튜디오,시티보이 오버핏 럭비 카라 맨투맨 스웻 티셔츠 4COLOR,,61,34285,30,7000,clothes_top,130000,9362,4.8,541,0.05384615384615385,48978.571428571435,winter
4387116,2024-12-04T20:00:00.000Z,르아르,리브드 오버핏 헨리넥 니트 [블랙],블랙,61,45900,41,2300,clothes_top,60000,4799,4.9,73,0.03833333333333333,77796.61016949151,winter
3539902,2024-12-03T20:00:00.000Z,디미트리블랙,에센셜 헤어리 라운드 니트_핑크,,61,22900,58,7100,clothes_top,110000,19557,4.8,1402,0.06454545454545454,54523.80952380952,winter
4299296,2024-12-03T20:00:00.000Z,언탭트 스튜디오,시티보이 오버핏 럭비 카라 맨투맨 스웻 티셔츠 4COLOR,,62,34285,30,7200,clothes_top,130000,9466,4.8,549,0.055384615384615386,48978.571428571435,winter
2692476,2024-12-04T20:00:00.000Z,캘빈클라인 진,남녀공용 릴렉스핏 모노그램 로고 후디 J327360 BEH,,62,55710,53,6000,clothes_top,40000,13968,4.8,1052,0.15,118531.91489361702,winter
2970541,2024-12-02T20:00:00.000Z,슬로우애시드,피치스킨 러스티 로고 스웨트셔츠 [블랙],블랙,62,39000,51,21000,clothes_top,50000,47305,4.9,3834,0.42,79591.83673469388,winter
4514674,2024-12-03T20:00:00.000Z,트릴리온,워셔블 노르딕 자카드 카라넥 2WAY 집업 니트 [베이지],,63,29900,45,2100,clothes_top,130000,5790,4.9,24,0.016153846153846154,54363.63636363636,winter
3463298,2024-12-02T20:00:00.000Z,예일,투톤아치 후드_그레이,그레이,63,31600,60,16000,clothes_top,100000,25545,4.9,1819,0.16,79000.0,winter
3417709,2024-12-04T20:00:00.000Z,무신사 스탠다드 우먼,우먼즈 슬림 크루 넥 긴소매 티셔츠 [화이트],화이트,63,16790,11,17000,clothes_top,80000,24897,4.8,2993,0.2125,18865.16853932584,winter
4394773,2024-12-04T20:00:00.000Z,브라운브레스,TAG HOODIE - ASH,,64,80100,10,3600,clothes_top,60000,15248,4.8,264,0.06,89000.0,winter
4341053,2024-12-02T20:00:00.000Z,아미,레드 하트 로고 맨투맨 - 블랙 / BFUSW001730001,블랙,64,209990,52,0,clothes_top,50000,2661,4.9,99,0.0,437479.1666666667,winter
2995119,2024-12-03T20:00:00.000Z,트릴리온,컬러 배색 1992 그래픽 후드 (NAVY),navy,64,27350,45,50000,clothes_top,60000,77932,4.8,6268,0.8333333333333334,49727.27272727272,winter
4467040,2024-12-03T20:00:00.000Z,아미,레드 하트 로고 후드 - 블랙 / BFUSW235730001,블랙,65,256990,54,0,clothes_top,30000,2110,4.9,34,0.0,558673.9130434783,winter
4440029,2024-12-02T20:00:00.000Z,아메스 월드와이드,BIG TYPO HOODIE GREY,grey,65,51790,30,3500,clothes_top,80000,29412,4.8,235,0.04375,73985.71428571429,winter
3465171,2024-12-04T20:00:00.000Z,키뮤어,소프트 텍스쳐 세미 오버핏 데일리 니트_8 COLOR,,65,19900,66,29000,clothes_top,170000,44389,4.8,5883,0.17058823529411765,58529.41176470589,winter
2995119,2024-12-04T20:00:00.000Z,트릴리온,컬러 배색 1992 그래픽 후드 (NAVY),navy,66,27350,45,50000,clothes_top,60000,77953,4.8,6277,0.8333333333333334,49727.27272727272,winter
4480313,2024-12-02T20:00:00.000Z,라퍼지스토어,울 자카드 후드 더플 니트_Midnight Blue,blue,66,68000,31,1900,clothes_top,210000,18118,4.9,141,0.009047619047619047,98550.72463768117,winter
1336836,2024-12-03T20:00:00.000Z,브렌슨,(Renew Ver.) 루즈핏 스웨트 셔츠 ( 9Color ) ( 기모선택 ),,66,18900,42,56000,clothes_top,50000,33839,4.8,10152,1.12,32586.20689655172,winter
4387116,2024-12-03T20:00:00.000Z,르아르,리브드 오버핏 헨리넥 니트 [블랙],블랙,67,45900,41,2000,clothes_top,60000,4611,4.9,67,0.03333333333333333,77796.61016949151,winter
4299296,2024-12-04T20:00:00.000Z,언탭트 스튜디오,시티보이 오버핏 럭비 카라 맨투맨 스웻 티셔츠 4COLOR,,67,34285,30,7400,clothes_top,130000,9564,4.8,563,0.05692307692307692,48978.571428571435,winter
3539902,2024-12-02T20:00:00.000Z,디미트리블랙,에센셜 헤어리 라운드 니트_핑크,,67,22900,58,6900,clothes_top,100000,19433,4.8,1392,0.069,54523.80952380952,winter
2995119,2024-12-02T20:00:00.000Z,트릴리온,컬러 배색 1992 그래픽 후드 (NAVY),navy,68,27350,45,50000,clothes_top,60000,77870,4.8,6259,0.8333333333333334,49727.27272727272,winter
3465171,2024-12-03T20:00:00.000Z,키뮤어,소프트 텍스쳐 세미 오버핏 데일리 니트_8 COLOR,,68,19900,66,27000,clothes_top,150000,43804,4.8,5824,0.18,58529.41176470589,winter
1336836,2024-12-04T20:00:00.000Z,브렌슨,(Renew Ver.) 루즈핏 스웨트 셔츠 ( 9Color ) ( 기모선택 ),,68,18900,42,57000,clothes_top,50000,33898,4.8,10158,1.14,32586.20689655172,winter
4422975,2024-12-03T20:00:00.000Z,수아레,워셔블 모크넥 슬리브 니트 블랙,블랙,69,20280,48,3500,clothes_top,110000,4859,4.8,28,0.031818181818181815,39000.0,winter
3539905,2024-12-04T20:00:00.000Z,디미트리블랙,에센셜 헤어리 라운드 니트_라이트 그린,그린,69,22900,58,8600,clothes_top,100000,17010,4.8,1626,0.086,54523.80952380952,winter
4314115,2024-12-02T20:00:00.000Z,지프,M-Logo 반집업 맨투맨 (JP5TSU839) 10colors,,69,20700,70,9900,clothes_top,160000,6168,4.9,369,0.061875,68999.99999999999,winter
4328687,2024-12-04T20:00:00.000Z,트릴리온,헤어리 그래픽 로고 오버핏 자카드 니트 (CHARCOAL),charcoal,70,27900,46,2700,clothes_top,90000,6975,4.8,118,0.03,51666.666666666664,winter
4481198,2024-12-02T20:00:00.000Z,몽돌,[SET] 세미 크롭 니트 - 라운드/터틀넥,,70,39900,66,1700,clothes_top,50000,2727,4.6,440,0.034,117352.9411764706,winter
3463298,2024-12-03T20:00:00.000Z,예일,투톤아치 후드_그레이,그레이,70,31600,60,16000,clothes_top,100000,25619,4.9,1825,0.16,79000.0,winter
4467040,2024-12-04T20:00:00.000Z,아미,레드 하트 로고 후드 - 블랙 / BFUSW235730001,블랙,71,256990,54,0,clothes_top,30000,2133,4.9,38,0.0,558673.9130434783,winter
4314115,2024-12-03T20:00:00.000Z,지프,M-Logo 반집업 맨투맨 (JP5TSU839) 10colors,,71,20700,70,9900,clothes_top,170000,6391,4.9,410,0.05823529411764706,68999.99999999999,winter
1336836,2024-12-02T20:00:00.000Z,브렌슨,(Renew Ver.) 루즈핏 스웨트 셔츠 ( 9Color ) ( 기모선택 ),,71,18900,42,56000,clothes_top,40000,33779,4.8,10144,1.4,32586.20689655172,winter
1139175,2024-12-02T20:00:00.000Z,엘무드,화란 세미오버 니트 블랙,블랙,72,71900,20,78000,clothes_top,50000,38606,4.9,29043,1.56,89875.0,winter
4480313,2024-12-04T20:00:00.000Z,라퍼지스토어,울 자카드 후드 더플 니트_Midnight Blue,blue,72,68000,31,2100,clothes_top,210000,18440,4.9,150,0.01,98550.72463768117,winter
4440029,2024-12-03T20:00:00.000Z,아메스 월드와이드,BIG TYPO HOODIE GREY,grey,72,51790,30,3500,clothes_top,80000,29507,4.8,244,0.04375,73985.71428571429,winter
2683549,2024-12-02T20:00:00.000Z,세터,파로 오버 사이즈 부클 가디건 클래식 블랙,블랙,73,119200,20,13000,clothes_top,50000,24966,4.9,4830,0.26,149000.0,winter
4440029,2024-12-04T20:00:00.000Z,아메스 월드와이드,BIG TYPO HOODIE GREY,grey,73,44400,40,3600,clothes_top,80000,29658,4.9,249,0.045,74000.0,winter
4328687,2024-12-03T20:00:00.000Z,트릴리온,헤어리 그래픽 로고 오버핏 자카드 니트 (CHARCOAL),charcoal,73,35700,31,2500,clothes_top,90000,6803,4.8,108,0.027777777777777776,51739.130434782615,winter
4375639,2024-12-02T20:00:00.000Z,꼼파뇨,happy day 피그먼트 스웨트셔츠 스모크블랙,블랙,74,39600,45,4200,clothes_top,60000,11760,4.8,313,0.07,72000.0,winter
3463298,2024-12-04T20:00:00.000Z,예일,투톤아치 후드_그레이,그레이,74,31600,60,16000,clothes_top,100000,25686,4.9,1834,0.16,79000.0,winter
4480313,2024-12-03T20:00:00.000Z,라퍼지스토어,울 자카드 후드 더플 니트_Midnight Blue,blue,74,68000,31,2000,clothes_top,210000,18301,4.9,149,0.009523809523809525,98550.72463768117,winter
4387116,2024-12-02T20:00:00.000Z,르아르,리브드 오버핏 헨리넥 니트 [블랙],블랙,75,45900,41,1800,clothes_top,50000,4394,4.9,64,0.036,77796.61016949151,winter
4619622,2024-12-04T20:00:00.000Z,디스이즈네버댓,T-Logo Hoodie,,75,66500,30,2400,clothes_top,100000,5155,4.8,4379,0.024,95000.0,winter
4341053,2024-12-03T20:00:00.000Z,아미,레드 하트 로고 맨투맨 - 블랙 / BFUSW001730001,블랙,75,209990,52,0,clothes_top,50000,2694,4.9,102,0.0,437479.1666666667,winter
876284,2024-12-04T20:00:00.000Z,필루미네이트,[블랙]SET B-스테디 하프 폴라넥,블랙,76,24310,53,62000,clothes_top,40000,36186,4.7,13530,1.55,51723.404255319154,winter
3465171,2024-12-02T20:00:00.000Z,키뮤어,소프트 텍스쳐 세미 오버핏 데일리 니트_8 COLOR,,76,19900,66,27000,clothes_top,140000,43456,4.8,5786,0.19285714285714287,58529.41176470589,winter
3539905,2024-12-03T20:00:00.000Z,디미트리블랙,에센셜 헤어리 라운드 니트_라이트 그린,그린,76,22900,58,8400,clothes_top,90000,16934,4.8,1621,0.09333333333333334,54523.80952380952,winter
4341053,2024-12-04T20:00:00.000Z,아미,레드 하트 로고 맨투맨 - 블랙 / BFUSW001730001,블랙,77,209990,52,0,clothes_top,50000,2723,4.9,107,0.0,437479.1666666667,winter
876284,2024-12-03T20:00:00.000Z,필루미네이트,[블랙]SET B-스테디 하프 폴라넥,블랙,77,29590,43,62000,clothes_top,40000,36161,4.7,13519,1.55,51912.28070175438,winter
4328687,2024-12-02T20:00:00.000Z,트릴리온,헤어리 그래픽 로고 오버핏 자카드 니트 (CHARCOAL),charcoal,77,35700,31,2400,clothes_top,80000,6684,4.8,105,0.03,51739.130434782615,winter
4375639,2024-12-03T20:00:00.000Z,꼼파뇨,happy day 피그먼트 스웨트셔츠 스모크블랙,블랙,78,39600,45,4200,clothes_top,50000,11887,4.8,315,0.084,72000.0,winter
4422975,2024-12-02T20:00:00.000Z,수아레,워셔블 모크넥 슬리브 니트 블랙,블랙,78,20280,48,3400,clothes_top,100000,4723,4.9,27,0.034,39000.0,winter
4422975,2024-12-04T20:00:00.000Z,수아레,워셔블 모크넥 슬리브 니트 블랙,블랙,78,20280,48,3800,clothes_top,110000,4995,4.8,29,0.034545454545454546,39000.0,winter
2683549,2024-12-03T20:00:00.000Z,세터,파로 오버 사이즈 부클 가디건 클래식 블랙,블랙,79,119200,20,13000,clothes_top,50000,24984,4.9,4837,0.26,149000.0,winter
4375639,2024-12-04T20:00:00.000Z,꼼파뇨,happy day 피그먼트 스웨트셔츠 스모크블랙,블랙,79,28800,60,4400,clothes_top,60000,12062,4.8,323,0.07333333333333333,72000.0,winter
2105452,2024-12-02T20:00:00.000Z,소버먼트,980G 피그먼트 컷 후드-차콜-,차콜,79,68300,40,26000,clothes_top,30000,31591,4.9,5627,0.8666666666666667,113833.33333333334,winter
4619622,2024-12-03T20:00:00.000Z,디스이즈네버댓,T-Logo Hoodie,,80,66500,30,2100,clothes_top,100000,5050,4.8,4359,0.021,95000.0,winter
2184395,2024-12-04T20:00:00.000Z,굿라이프웍스,마일드 보카시 크루넥 스웨터 오버핏 니트 블루,블루,80,29800,45,11000,clothes_top,100000,26226,4.8,2235,0.11,54181.81818181818,winter
876284,2024-12-02T20:00:00.000Z,필루미네이트,[블랙]SET B-스테디 하프 폴라넥,블랙,80,29590,43,62000,clothes_top,30000,36125,4.7,13507,2.066666666666667,51912.28070175438,winter
2683549,2024-12-04T20:00:00.000Z,세터,파로 오버 사이즈 부클 가디건 클래식 블랙,블랙,81,96850,35,13000,clothes_top,50000,25009,4.9,4847,0.26,149000.0,winter
2105452,2024-12-03T20:00:00.000Z,소버먼트,980G 피그먼트 컷 후드-차콜-,차콜,81,68300,40,26000,clothes_top,40000,31592,4.9,5630,0.65,113833.33333333334,winter
1642904,2024-12-02T20:00:00.000Z,무신사 스탠다드,헤비웨이트 오버사이즈 후디드 스웨트셔츠 [미디엄 그레이],그레이,81,42390,15,32000,clothes_top,40000,17886,4.9,8112,0.8,49870.58823529412,winter
4397049,2024-12-04T20:00:00.000Z,메종미네드,[4COLOR] DOODLE HEART HOODIE,,82,47400,40,2700,clothes_top,50000,8416,4.8,191,0.054,79000.0,winter
1628939,2024-12-02T20:00:00.000Z,무신사 스탠다드,미니멀 크루 넥 니트 [블랙],블랙,82,55890,20,30000,clothes_top,30000,15933,4.9,8364,1.0,69862.5,winter
3451265,2024-12-03T20:00:00.000Z,노매뉴얼,CROPPED HAIRY KNIT - MARINA,,82,54500,50,4900,clothes_top,40000,16064,4.9,963,0.1225,109000.0,winter
4454673,2024-12-04T20:00:00.000Z,비터셀즈,[기모] 레드애플 스웻셔츠-오트밀,,83,28910,51,1900,clothes_top,80000,6244,4.8,98,0.02375,59000.0,winter
4514674,2024-12-02T20:00:00.000Z,트릴리온,워셔블 노르딕 자카드 카라넥 2WAY 집업 니트 [베이지],,83,29900,45,1800,clothes_top,110000,5359,4.9,23,0.016363636363636365,54363.63636363636,winter
2184395,2024-12-03T20:00:00.000Z,굿라이프웍스,마일드 보카시 크루넥 스웨터 오버핏 니트 블루,블루,83,29800,45,11000,clothes_top,100000,26027,4.8,2227,0.11,54181.81818181818,winter
1628939,2024-12-03T20:00:00.000Z,무신사 스탠다드,미니멀 크루 넥 니트 [블랙],블랙,84,55890,20,30000,clothes_top,30000,15944,4.9,8374,1.0,69862.5,winter
3286918,2024-12-04T20:00:00.000Z,마리떼,3PACK SMALL REGULAR LOGO TEE mix,,84,29400,40,16000,clothes_top,50000,10174,4.7,864,0.32,49000.0,winter
3539905,2024-12-02T20:00:00.000Z,디미트리블랙,에센셜 헤어리 라운드 니트_라이트 그린,그린,84,22900,58,8200,clothes_top,90000,16853,4.8,1618,0.09111111111111111,54523.80952380952,winter
4305227,2024-12-03T20:00:00.000Z,나인제트,헤비코튼 크루넥 머슬 니트 (블랙) 24NTL01,블랙,85,49990,40,1800,clothes_top,110000,2948,4.8,88,0.016363636363636365,83316.66666666667,winter
4612418,2024-12-04T20:00:00.000Z,파르티멘토,브러쉬드 모헤어 페어아일 니트 브라운,브라운,85,35500,43,1700,clothes_top,100000,6636,,,0.017,62280.701754385955,winter
3451265,2024-12-02T20:00:00.000Z,노매뉴얼,CROPPED HAIRY KNIT - MARINA,,85,54500,50,4800,clothes_top,40000,16006,4.9,958,0.12,109000.0,winter
1642904,2024-12-03T20:00:00.000Z,무신사 스탠다드,헤비웨이트 오버사이즈 후디드 스웨트셔츠 [미디엄 그레이],그레이,86,42390,15,32000,clothes_top,40000,17886,4.9,8125,0.8,49870.58823529412,winter
4619622,2024-12-02T20:00:00.000Z,디스이즈네버댓,T-Logo Hoodie,,86,66500,30,1900,clothes_top,90000,4897,4.8,4344,0.021111111111111112,95000.0,winter
3451265,2024-12-04T20:00:00.000Z,노매뉴얼,CROPPED HAIRY KNIT - MARINA,,86,54500,50,5000,clothes_top,50000,16111,4.9,971,0.1,109000.0,winter
1548435,2024-12-02T20:00:00.000Z,쿠어,탑필 울 라운드 니트 (블랙),블랙,87,72900,10,22000,clothes_top,20000,18254,4.9,7618,1.1,81000.0,winter
3286918,2024-12-03T20:00:00.000Z,마리떼,3PACK SMALL REGULAR LOGO TEE mix,,87,29400,40,15000,clothes_top,40000,10087,4.7,865,0.375,49000.0,winter
4305227,2024-12-04T20:00:00.000Z,나인제트,헤비코튼 크루넥 머슬 니트 (블랙) 24NTL01,블랙,87,49990,40,1800,clothes_top,110000,2997,4.8,92,0.016363636363636365,83316.66666666667,winter
4454673,2024-12-03T20:00:00.000Z,비터셀즈,[기모] 레드애플 스웻셔츠-오트밀,,88,28910,51,1800,clothes_top,80000,6102,4.8,88,0.0225,59000.0,winter
4305227,2024-12-02T20:00:00.000Z,나인제트,헤비코튼 크루넥 머슬 니트 (블랙) 24NTL01,블랙,88,49990,40,1700,clothes_top,110000,2904,4.8,87,0.015454545454545455,83316.66666666667,winter
2105452,2024-12-04T20:00:00.000Z,소버먼트,980G 피그먼트 컷 후드-차콜-,차콜,88,68300,40,26000,clothes_top,40000,31618,4.9,5632,0.65,113833.33333333334,winter
1629142,2024-12-03T20:00:00.000Z,무신사 스탠다드,미니멀 모크 넥 니트 [블랙],블랙,89,59390,15,13000,clothes_top,20000,7259,4.9,3301,0.65,69870.58823529413,winter
4328688,2024-12-04T20:00:00.000Z,트릴리온,헤어리 그래픽 로고 오버핏 자카드 니트 (BLACK),black,89,32880,37,2200,clothes_top,80000,6237,4.8,107,0.0275,52190.47619047619,winter
4397049,2024-12-02T20:00:00.000Z,메종미네드,[4COLOR] DOODLE HEART HOODIE,,89,55390,30,2400,clothes_top,40000,8188,4.8,179,0.06,79128.57142857143,winter
4328688,2024-12-03T20:00:00.000Z,트릴리온,헤어리 그래픽 로고 오버핏 자카드 니트 (BLACK),black,90,32880,37,2100,clothes_top,90000,6134,4.8,98,0.023333333333333334,52190.47619047619,winter
4285379,2024-12-04T20:00:00.000Z,더콜디스트모먼트,TCM rag hoodie (black),black,90,71200,20,1800,clothes_top,50000,13527,4.8,131,0.036,89000.0,winter
659554,2024-12-02T20:00:00.000Z,이에스엔,[세트]  하프 폴라 니트 티셔츠,,90,32700,58,260000,clothes_top,20000,54643,4.7,62632,13.0,77857.14285714286,winter
1629142,2024-12-02T20:00:00.000Z,무신사 스탠다드,미니멀 모크 넥 니트 [블랙],블랙,91,59390,15,13000,clothes_top,20000,7242,4.9,3288,0.65,69870.58823529413,winter
1642904,2024-12-04T20:00:00.000Z,무신사 스탠다드,헤비웨이트 오버사이즈 후디드 스웨트셔츠 [미디엄 그레이],그레이,91,42390,15,32000,clothes_top,40000,17877,4.9,8147,0.8,49870.58823529412,winter
